OrderID,CustomerID,CustomerName,OrderDate,ProductID,ProductName,Quantity,Price,TotalAmount,Category,OrderStatus,PaymentMethod,ShippingAddress
ORD0000149,CUST0011,Sean Green,2024-08-26,PROD0012,Microwave,5,48.97,244.85,Home Appliances,Shipped,Credit Card,"26239 Michael Shoals, Gregoryview, CO 94903"
ORD0000150,CUST0003,Elizabeth Woods,2024-08-12,PROD0010,Dress,1,200.94,200.94,Clothing,Delivered,PayPal,"302 Joy Spring Apt. 622, Ryanhaven, MD 29335"
ORD0000151,CUST0059,Heather Roberts,2024-08-01,PROD0027,Lego Set,3,154.25,462.75,Toys,Delivered,Credit Card,"734 Craig Overpass Suite 589, Jefferyside, MO 09083"
ORD0000152,CUST0095,Gary Perry,2024-01-22,PROD0029,Toy Car,1,112.39,112.39,Toys,Delivered,Credit Card,"272 Green Street, Port Lacey, WA 09470"
ORD0000153,CUST0020,Michelle Kelley,2024-02-25,PROD0017,Non-Fiction,2,94.4,188.8,Books,Delivered,PayPal,"8056 Dunn Trail Apt. 049, Blackshire, MT 28043"
ORD0000154,CUST0044,Taylor Johnson,2024-05-15,PROD0014,Refrigerator,7,161.21,1128.47,Home Appliances,Delivered,Credit Card,"86187 Antonio Fort, North Carmen, MT 09631"
ORD0000155,CUST0005,Peter Montgomery,2024-10-24,PROD0025,Shampoo,3,105.7,317.1,Beauty,Canceled,Credit Card,"337 James Walks, New Davidborough, OH 76106"
ORD0000156,CUST0051,Amy Lowe,2024-06-03,PROD0026,Puzzle,2,89.78,179.56,Toys,Shipped,Credit Card,"647 Michael Trafficway Apt. 037, New Evelyn, GU 01420"
ORD0000157,CUST0088,Alexa Hernandez,2024-01-09,PROD0030,Board Game,4,100.26,401.04,Toys,Canceled,Cash,"94465 Wiley Corners Apt. 759, East Michellechester, PW 31967"
ORD0000158,CUST0098,Michael Simmons,2024-10-12,PROD0010,Dress,2,28.45,56.9,Clothing,Delivered,Credit Card,"85218 Flores Stream Apt. 533, Adriennechester, SD 95614"
ORD0000159,CUST0043,Caleb Clark,2024-08-27,PROD0010,Dress,3,162.23,486.69,Clothing,Delivered,Cash,"71428 Maria Overpass, Ericberg, FM 75555"
ORD0000160,CUST0021,Kimberly Maynard,2024-04-29,PROD0008,Jacket,5,128.26,641.3,Clothing,Delivered,Credit Card,"22786 Mary Hills, Berrystad, SD 13414"
ORD0000161,CUST0045,Brian Green,2023-12-24,PROD0013,Vacuum Cleaner,3,40.02,120.06,Home Appliances,Delivered,PayPal,"91749 Park Underpass, Martinville, TX 76676"
ORD0000162,CUST0077,William Garcia,2024-08-23,PROD0017,Non-Fiction,1,109.46,109.46,Books,Delivered,Cash,"3032 Michelle Drives, North Daniel, CT 35829"
ORD0000163,CUST0093,David Williams,2024-07-13,PROD0018,Science,4,111.55,446.2,Books,Delivered,PayPal,"601 Maria Mission Apt. 554, Myerstown, LA 86078"
ORD0000164,CUST0055,Emily Howard,2024-02-16,PROD0012,Microwave,2,165.84,331.68,Home Appliances,Delivered,Cash,"238 Shawn Well, Port Johnshire, NC 72291"
ORD0000165,CUST0081,Hannah Wiggins,2024-01-04,PROD0025,Shampoo,2,127.65,255.3,Beauty,Delivered,Credit Card,"41743 Berger Inlet Apt. 527, South Tammymouth, AR 83278"
ORD0000166,CUST0002,Jorge Sullivan,2024-09-11,PROD0018,Science,7,38.2,267.4,Books,Canceled,Credit Card,"9983 Mary Grove Apt. 643, Beardview, NY 53474"
ORD0000167,CUST0056,Danielle Castro,2024-01-05,PROD0006,T-shirt,4,85.01,340.04,Clothing,Delivered,PayPal,"03541 Ryan Islands Apt. 562, East Michaelfort, NV 23276"
ORD0000168,CUST0073,Michael Stewart,2024-08-07,PROD0018,Science,2,207.48,414.96,Books,Delivered,PayPal,"6591 Angela Mission Apt. 108, Penabury, MO 84003"
ORD0000169,CUST0098,Michael Simmons,2024-08-20,PROD0006,T-shirt,2,125.0,250.0,Clothing,Canceled,Credit Card,"492 Ramirez Crossing, Aaronberg, AL 12712"
ORD0000170,CUST0025,Mary Alvarez,2024-03-25,PROD0028,Doll,3,19.0,57.0,Toys,Delivered,Cash,"35974 Sharon Locks Apt. 101, Jennyport, ND 15579"
ORD0000171,CUST0036,Faith Cabrera,2024-05-27,PROD0009,Sneakers,1,101.53,101.53,Clothing,Delivered,PayPal,"89403 Gabriella Mills, East Steven, MH 91501"
ORD0000172,CUST0058,Douglas Allen,2024-01-19,PROD0021,Lipstick,8,158.03,1264.24,Beauty,Canceled,PayPal,"601 Kyle Roads, Clarkfurt, IN 61202"
ORD0000173,CUST0035,Autumn Robinson,2024-07-22,PROD0014,Refrigerator,6,197.41,1184.46,Home Appliances,Shipped,PayPal,"60969 Justin Passage Suite 774, Joshuaburgh, HI 29630"
ORD0000174,CUST0012,Kimberly Smith,2024-10-29,PROD0011,Blender,2,102.65,205.3,Home Appliances,Delivered,Credit Card,"7943 Tina Mount, East Lisa, UT 79358"
ORD0000175,CUST0082,Albert Williams,2024-03-22,PROD0029,Toy Car,3,66.44,199.32,Toys,Shipped,PayPal,"6775 James Ford, South Victorialand, VA 68528"
ORD0000176,CUST0046,Matthew Bell,2024-08-10,PROD0022,Perfume,3,83.54,250.62,Beauty,Delivered,Cash,"431 Johnson Neck Suite 039, Mariechester, NV 92770"
ORD0000177,CUST0018,Bobby Flores,2024-06-01,PROD0001,Laptop,3,191.43,574.29,Electronics,Delivered,Credit Card,"15666 Justin Locks, Lake Ryanport, TX 64085"
ORD0000178,CUST0025,Mary Alvarez,2024-01-13,PROD0026,Puzzle,3,57.26,171.78,Toys,Shipped,Cash,"9947 Torres Viaduct Apt. 506, Benjaminport, CA 89854"
ORD0000179,CUST0004,Susan Wagner,2024-02-11,PROD0014,Refrigerator,6,107.85,647.1,Home Appliances,Canceled,PayPal,"Unit 3609 Box 5227, DPO AE 13554"
ORD0000180,CUST0036,Faith Cabrera,2024-01-22,PROD0017,Non-Fiction,3,64.77,194.31,Books,Delivered,Credit Card,"USS Perez, FPO AE 01800"
ORD0000181,CUST0018,Bobby Flores,2024-07-26,PROD0016,Fiction,4,124.2,496.8,Books,Delivered,Cash,"624 Alexander Place Apt. 272, Lake Darrylport, VA 40512"
ORD0000182,CUST0089,Richard Higgins,2024-03-11,PROD0029,Toy Car,7,62.79,439.53,Toys,Delivered,PayPal,"7104 Sarah Motorway Suite 836, South Billyland, MN 01427"
ORD0000183,CUST0034,Mr. Ryan Sanchez,2024-03-08,PROD0008,Jacket,2,154.98,309.96,Clothing,Shipped,PayPal,"90292 Banks Prairie, North Stacey, OH 18189"
ORD0000184,CUST0067,Jeremy Green,2024-09-18,PROD0017,Non-Fiction,4,72.68,290.72,Books,Delivered,Credit Card,"131 Reynolds Crescent, Robbinsmouth, NY 95807"
ORD0000185,CUST0066,Jennifer Bates,2024-10-24,PROD0003,Tablet,5,109.1,545.5,Electronics,Delivered,PayPal,"56821 Jessica Plaza, North Jessica, MS 49228"
ORD0000186,CUST0059,Heather Roberts,2024-06-07,PROD0022,Perfume,5,22.15,110.75,Beauty,Canceled,Credit Card,"PSC 8986, Box 4391, APO AE 79793"
ORD0000187,CUST0099,Nicholas Kline,2024-04-20,PROD0021,Lipstick,2,89.04,178.08,Beauty,Shipped,Credit Card,"458 Smith Alley Apt. 432, North Maria, WA 63927"
ORD0000188,CUST0100,Lori Bennett,2024-07-30,PROD0001,Laptop,2,67.14,134.28,Electronics,Shipped,PayPal,"02553 Walter Park Apt. 453, New Emilybury, MI 52850"
ORD0000189,CUST0082,Albert Williams,2024-09-08,PROD0002,Smartphone,2,143.86,287.72,Electronics,Delivered,PayPal,"8505 Phillip Throughway Suite 842, Brandonview, VA 10929"
ORD0000190,CUST0003,Elizabeth Woods,2024-03-24,PROD0015,Air Conditioner,1,84.66,84.66,Home Appliances,Delivered,Credit Card,"432 Wood View, East Tylershire, RI 78265"
ORD0000191,CUST0007,Stephanie Collins,2023-12-13,PROD0022,Perfume,2,109.22,218.44,Beauty,Shipped,Credit Card,"0092 Jackson Lodge, New Amy, ID 04639"
ORD0000192,CUST0007,Stephanie Collins,2024-07-21,PROD0018,Science,3,72.0,216.0,Books,Delivered,Cash,"8799 Stuart Key, Davetown, MT 48169"
ORD0000193,CUST0059,Heather Roberts,2024-01-26,PROD0017,Non-Fiction,1,73.66,73.66,Books,Shipped,Credit Card,"690 Christina Park, Toddburgh, FL 89463"
ORD0000194,CUST0050,Caroline Chambers,2024-04-29,PROD0003,Tablet,1,110.24,110.24,Electronics,Delivered,PayPal,"341 Rebekah Alley Suite 212, Gregoryview, NC 85025"
ORD0000195,CUST0002,Jorge Sullivan,2024-04-26,PROD0014,Refrigerator,4,101.7,406.8,Home Appliances,Shipped,PayPal,"7149 Scott Stravenue Suite 698, South Sharonhaven, NY 27108"
ORD0000196,CUST0061,Michelle Hughes,2024-04-26,PROD0001,Laptop,2,28.59,57.18,Electronics,Canceled,Credit Card,"006 Stephanie Harbors Apt. 076, Andreahaven, NV 73361"
ORD0000197,CUST0067,Jeremy Green,2024-08-29,PROD0001,Laptop,2,150.57,301.14,Electronics,Canceled,Credit Card,"290 Clark Meadows Apt. 312, Fullerfort, MD 58202"
ORD0000198,CUST0005,Peter Montgomery,2024-10-14,PROD0010,Dress,3,96.84,290.52,Clothing,Delivered,Credit Card,"4758 Kimberly Lake, Phillipside, SD 78510"
ORD0000199,CUST0071,Robin Lopez,2023-12-22,PROD0027,Lego Set,1,113.32,113.32,Toys,Shipped,Credit Card,"221 Lee Burg, Ruizshire, NC 07125"
ORD0000200,CUST0088,Alexa Hernandez,2024-01-08,PROD0010,Dress,2,224.76,449.52,Clothing,Delivered,Credit Card,"414 Mora Mountain, Bradville, FM 13697"
ORD0000201,CUST0029,Desiree Cain,2024-07-14,PROD0008,Jacket,2,118.84,237.68,Clothing,Canceled,Credit Card,"495 Kaylee Shoals Suite 663, South Melissafort, NE 88237"
ORD0000202,CUST0021,Kimberly Maynard,2024-05-24,PROD0019,Biography,2,54.69,109.38,Books,Shipped,Credit Card,"3634 Lisa Mountain, Michaelmouth, MA 32750"
ORD0000203,CUST0075,Kelsey Davis,2024-01-17,PROD0004,Headphones,4,80.26,321.04,Electronics,Delivered,Credit Card,"537 Collin Radial, Danielburgh, CO 87131"
ORD0000204,CUST0004,Susan Wagner,2024-03-16,PROD0015,Air Conditioner,1,208.99,208.99,Home Appliances,Delivered,Credit Card,"116 Blake Inlet Suite 034, East Melanie, GA 62791"
ORD0000205,CUST0020,Michelle Kelley,2024-02-16,PROD0029,Toy Car,4,133.31,533.24,Toys,Delivered,PayPal,"106 Peter Oval Apt. 201, Lake David, MO 80128"
ORD0000206,CUST0088,Alexa Hernandez,2024-10-26,PROD0012,Microwave,7,77.05,539.35,Home Appliances,Delivered,Credit Card,"913 Bruce Lodge, New Shaun, KY 44766"
ORD0000207,CUST0073,Michael Stewart,2024-07-15,PROD0028,Doll,8,126.35,1010.8,Toys,Delivered,Credit Card,"2213 Lowe Motorway Apt. 586, Stephenton, DC 46263"
ORD0000208,CUST0061,Michelle Hughes,2024-01-22,PROD0017,Non-Fiction,6,103.58,621.48,Books,Canceled,Credit Card,"27615 David Dale, East Christina, MD 87050"
ORD0000209,CUST0033,Angela Salazar,2024-05-25,PROD0015,Air Conditioner,2,157.17,314.34,Home Appliances,Delivered,PayPal,"440 Joseph Parkway Apt. 472, North Spencerhaven, OH 80804"
ORD0000210,CUST0061,Michelle Hughes,2024-06-20,PROD0008,Jacket,1,61.12,61.12,Clothing,Canceled,Credit Card,"5953 Braun Drive Apt. 720, New Melissaberg, WV 14838"
ORD0000211,CUST0007,Stephanie Collins,2023-12-06,PROD0009,Sneakers,1,180.55,180.55,Clothing,Delivered,Cash,"310 Jessica Tunnel Suite 689, Paulaborough, MO 94836"
ORD0000212,CUST0051,Amy Lowe,2023-11-30,PROD0016,Fiction,4,76.47,305.88,Books,Delivered,Credit Card,"070 Hernandez Flats, New Daisymouth, WV 37275"
ORD0000213,CUST0076,Matthew Russo,2024-10-22,PROD0015,Air Conditioner,1,81.94,81.94,Home Appliances,Delivered,Credit Card,"8675 Black Hollow Suite 856, Sarahview, UT 02371"
ORD0000214,CUST0046,Matthew Bell,2024-02-06,PROD0020,Children,4,142.03,568.12,Books,Delivered,PayPal,"6622 Lee Extension Apt. 148, New Melissa, TN 64065"
ORD0000215,CUST0038,Kenneth Kent,2024-01-01,PROD0016,Fiction,1,218.35,218.35,Books,Delivered,PayPal,"2108 Jacqueline Course, New Derrickshire, IL 85185"
ORD0000216,CUST0035,Autumn Robinson,2024-04-02,PROD0017,Non-Fiction,2,146.49,292.98,Books,Delivered,Credit Card,"7259 Catherine Track, Morrisonville, DC 55337"
ORD0000217,CUST0051,Amy Lowe,2024-10-06,PROD0016,Fiction,3,150.87,452.61,Books,Shipped,Credit Card,"Unit 3224 Box 4527, DPO AP 44545"
ORD0000218,CUST0055,Emily Howard,2024-06-14,PROD0025,Shampoo,1,117.16,117.16,Beauty,Delivered,Credit Card,"0035 Wilkerson Unions, Sarashire, DE 43520"
ORD0000219,CUST0064,Jamie Hutchinson,2023-12-10,PROD0015,Air Conditioner,4,124.57,498.28,Home Appliances,Shipped,Credit Card,"3605 Jackson Corners Suite 709, Port Donald, OH 74865"
ORD0000220,CUST0016,Cheryl Bradley,2024-03-25,PROD0018,Science,6,67.61,405.66,Books,Delivered,PayPal,"164 Campbell Lodge Apt. 712, Markberg, NM 58786"
ORD0000221,CUST0049,Nicholas Massey,2023-11-17,PROD0030,Board Game,2,149.32,298.64,Toys,Shipped,Cash,"0429 Christian Way, Kaneside, SD 18675"
ORD0000222,CUST0045,Brian Green,2024-11-01,PROD0019,Biography,2,261.55,523.1,Books,Shipped,PayPal,"85921 John Flats Suite 306, Josephshire, KS 58556"
ORD0000223,CUST0020,Michelle Kelley,2024-11-01,PROD0006,T-shirt,3,63.5,190.5,Clothing,Delivered,Cash,"7637 Aimee Ranch, Rittermouth, IL 74257"
ORD0000224,CUST0067,Jeremy Green,2024-03-29,PROD0002,Smartphone,3,52.15,156.45,Electronics,Delivered,PayPal,"43156 Kevin Glens, Port Richard, TN 10679"
ORD0000225,CUST0022,Laurie Wallace,2024-09-29,PROD0016,Fiction,4,63.77,255.08,Books,Delivered,Cash,"1193 Jason Summit Suite 891, Port Paula, WI 79877"
ORD0000226,CUST0093,David Williams,2024-06-30,PROD0018,Science,1,36.67,36.67,Books,Delivered,Credit Card,"3807 Andre Causeway Apt. 273, Baileyshire, CO 20206"
ORD0000227,CUST0100,Lori Bennett,2024-04-07,PROD0007,Jeans,3,119.43,358.29,Clothing,Shipped,Credit Card,"548 Beverly Bridge, Gomezmouth, KY 45848"
ORD0000228,CUST0066,Jennifer Bates,2024-09-28,PROD0006,T-shirt,5,160.13,800.65,Clothing,Delivered,PayPal,"0096 Ryan View, Hudsonport, GU 01054"
ORD0000229,CUST0027,Sarah Villanueva,2024-01-22,PROD0019,Biography,1,16.76,16.76,Books,Delivered,Cash,"100 David Lights Apt. 381, Port Blakefurt, GU 37592"
ORD0000230,CUST0022,Laurie Wallace,2024-01-20,PROD0020,Children,1,36.32,36.32,Books,Delivered,Credit Card,"568 Sandra Valleys, Caitlinton, MT 65046"
ORD0000231,CUST0030,Stephanie Lawrence,2024-06-01,PROD0024,Facewash,1,163.64,163.64,Beauty,Delivered,Credit Card,"Unit 0357 Box 2933, DPO AE 26719"
ORD0000232,CUST0065,Jennifer Morales,2023-12-31,PROD0020,Children,3,68.87,206.61,Books,Delivered,Credit Card,"4229 Hill Light Apt. 972, Floydchester, WV 51245"
ORD0000233,CUST0078,Jennifer Miller,2024-01-03,PROD0009,Sneakers,1,105.4,105.4,Clothing,Delivered,Credit Card,"509 Jason Locks Suite 391, East Nicholeport, AK 42331"
ORD0000234,CUST0053,Jessica Thompson,2023-12-29,PROD0021,Lipstick,1,103.09,103.09,Beauty,Delivered,Cash,"640 Taylor Passage, Lake Sean, RI 35897"
ORD0000235,CUST0018,Bobby Flores,2024-09-12,PROD0026,Puzzle,5,124.04,620.2,Toys,Delivered,PayPal,"94351 Vasquez Village, Brianview, UT 14624"
ORD0000236,CUST0001,Norma Fisher,2024-04-02,PROD0004,Headphones,3,101.95,305.85,Electronics,Delivered,Cash,"33361 Ortega Key Suite 080, Cohenview, AS 93457"
ORD0000237,CUST0072,Miss Angela Swanson DVM,2024-02-01,PROD0013,Vacuum Cleaner,6,41.98,251.88,Home Appliances,Delivered,Credit Card,"86852 Lauren Heights, Gordonport, IA 71147"
ORD0000238,CUST0064,Jamie Hutchinson,2024-06-27,PROD0013,Vacuum Cleaner,1,-21.11,-21.11,Home Appliances,Delivered,Credit Card,"3564 Hebert Cove, South Lisa, MI 66907"
ORD0000239,CUST0010,Susan Levy,2024-01-04,PROD0015,Air Conditioner,2,103.33,206.66,Home Appliances,Shipped,Cash,"7594 Thomas Cape Suite 179, North Kathryn, VI 52129"
ORD0000240,CUST0098,Michael Simmons,2024-02-12,PROD0007,Jeans,1,127.09,127.09,Clothing,Delivered,PayPal,"9480 Richard Streets, Millsbury, FM 32665"
ORD0000241,CUST0037,Charles Wolfe,2024-01-17,PROD0020,Children,1,182.17,182.17,Books,Shipped,Credit Card,"89245 Dixon Meadows, New Carol, HI 45282"
ORD0000242,CUST0065,Jennifer Morales,2024-01-24,PROD0017,Non-Fiction,3,21.86,65.58,Books,Delivered,Credit Card,"2185 Curtis Summit, Lake Franceshaven, RI 91999"
ORD0000243,CUST0052,Gloria King,2024-11-07,PROD0028,Doll,5,179.19,895.95,Toys,Delivered,Credit Card,"USNV Rogers, FPO AP 12377"
ORD0000244,CUST0058,Douglas Allen,2024-02-04,PROD0008,Jacket,7,95.17,666.19,Clothing,Delivered,Credit Card,"8539 Green Tunnel Apt. 720, South Sarahview, WV 44380"
ORD0000245,CUST0088,Alexa Hernandez,2024-02-21,PROD0019,Biography,2,-15.1,-30.2,Books,Delivered,Cash,"535 Rowland Stravenue Suite 306, Richardtown, ND 16074"
ORD0000246,CUST0073,Michael Stewart,2024-03-16,PROD0022,Perfume,3,42.26,126.78,Beauty,Delivered,PayPal,"20843 Sanchez Port, Port Jeffreychester, MD 84944"
ORD0000247,CUST0012,Kimberly Smith,2024-07-17,PROD0018,Science,2,99.19,198.38,Books,Canceled,Cash,"17463 Jessica Mission Apt. 202, North Mitchellton, TN 29917"
ORD0000248,CUST0056,Danielle Castro,2024-10-15,PROD0005,Smartwatch,4,67.45,269.8,Electronics,Shipped,Credit Card,"9585 Archer Ridges Apt. 323, North Donald, AZ 79205"
ORD0000249,CUST0024,Collin Lopez,2024-06-19,PROD0028,Doll,1,121.67,121.67,Toys,Canceled,Credit Card,"7609 Warner Fords Apt. 948, Emilyhaven, WV 07092"
ORD0000250,CUST0069,Nicole Henson,2024-05-10,PROD0002,Smartphone,1,7.48,7.48,Electronics,Delivered,PayPal,"4841 Berry Glens, Shannonville, PW 77461"
ORD0000251,CUST0026,Peter Mcdowell,2024-09-26,PROD0005,Smartwatch,6,28.56,171.36,Electronics,Shipped,Credit Card,"650 Maureen Stravenue, Marissaville, OH 26243"
ORD0000252,CUST0023,Janice Johnston,2024-06-23,PROD0007,Jeans,7,33.1,231.7,Clothing,Delivered,Credit Card,"04718 Victor Freeway, Meredithhaven, ME 35117"
ORD0000253,CUST0098,Michael Simmons,2024-01-31,PROD0005,Smartwatch,8,161.32,1290.56,Electronics,Delivered,Credit Card,"USCGC Morrison, FPO AA 40715"
ORD0000254,CUST0048,William Gonzalez,2024-03-22,PROD0014,Refrigerator,3,81.9,245.7,Home Appliances,Canceled,PayPal,"51267 Cervantes Harbors Apt. 287, Greenville, CO 90556"
ORD0000255,CUST0035,Autumn Robinson,2024-01-20,PROD0002,Smartphone,3,87.55,262.65,Electronics,Delivered,Credit Card,"5506 Thompson Haven Suite 088, Luisview, WV 81804"
ORD0000256,CUST0074,Mitchell Smith,2024-07-15,PROD0028,Doll,1,74.71,74.71,Toys,Delivered,Cash,"79259 Neal Overpass Apt. 723, Tammyville, VI 84493"
ORD0000257,CUST0016,Cheryl Bradley,2023-12-03,PROD0024,Facewash,2,98.73,197.46,Beauty,Delivered,Credit Card,"905 Erika Mount Suite 327, Lake Katrinafurt, OH 07808"
ORD0000258,CUST0054,Jason Carroll,2024-02-25,PROD0014,Refrigerator,1,7.44,7.44,Home Appliances,Shipped,Credit Card,"46894 Matthew Prairie, Josephbury, AR 97465"
ORD0000259,CUST0045,Brian Green,2024-06-03,PROD0019,Biography,1,96.84,96.84,Books,Shipped,Credit Card,"650 Jennifer Crescent, North Lori, ND 41520"
ORD0000260,CUST0052,Gloria King,2024-01-12,PROD0017,Non-Fiction,2,98.85,197.7,Books,Delivered,Credit Card,"787 White Greens, North Michael, TX 39235"
ORD0000261,CUST0084,Susan Williams,2024-10-09,PROD0020,Children,7,156.76,1097.32,Books,Delivered,Cash,"436 Brian Trafficway Apt. 295, North Bob, ND 21817"
ORD0000262,CUST0088,Alexa Hernandez,2024-06-26,PROD0002,Smartphone,1,25.69,25.69,Electronics,Canceled,Credit Card,"82660 Roberts Tunnel, East Briannatown, MN 48649"
ORD0000263,CUST0005,Peter Montgomery,2024-03-26,PROD0015,Air Conditioner,5,91.65,458.25,Home Appliances,Shipped,Credit Card,"1635 Marsh Forest Apt. 928, West Bonnieside, SC 81852"
ORD0000264,CUST0087,Joshua Clark,2023-12-22,PROD0009,Sneakers,2,107.7,215.4,Clothing,Canceled,PayPal,"7472 Barnes Court Suite 242, Sethland, MN 49498"
ORD0000265,CUST0044,Taylor Johnson,2024-02-27,PROD0030,Board Game,1,113.5,113.5,Toys,Delivered,PayPal,"63329 Riddle Meadow Apt. 052, South Robertshire, AS 12916"
ORD0000266,CUST0070,Eric Owens PhD,2024-10-06,PROD0030,Board Game,3,144.06,432.18,Toys,Delivered,PayPal,"9360 Richard Oval Suite 966, Brownburgh, GA 42498"
ORD0000267,CUST0028,Kimberly Myers,2024-01-01,PROD0024,Facewash,1,162.4,162.4,Beauty,Delivered,PayPal,"96324 Stephanie Mount Suite 758, West Ashley, AK 64880"
ORD0000268,CUST0041,Jacob Hooper,2024-08-11,PROD0022,Perfume,1,134.48,134.48,Beauty,Shipped,PayPal,"0496 Renee Forges, Andersonview, VA 83801"
ORD0000269,CUST0085,Meredith Rios,2024-06-26,PROD0026,Puzzle,5,114.22,571.1,Toys,Shipped,Credit Card,"69757 Anthony Rapid, Sandovalchester, MI 41089"
ORD0000270,CUST0083,Kristin Potts,2024-09-19,PROD0028,Doll,6,60.0,360.0,Toys,Delivered,PayPal,"6937 Heather Parks Suite 063, Hannahchester, CT 41016"
ORD0000271,CUST0046,Matthew Bell,2024-02-27,PROD0029,Toy Car,2,164.68,329.36,Toys,Canceled,Credit Card,"2253 Brian Crossroad, Baileyport, HI 08507"
ORD0000272,CUST0060,Travis Schultz,2024-03-02,PROD0002,Smartphone,1,122.03,122.03,Electronics,Canceled,Cash,"64598 Jefferson Point Apt. 056, Nortonshire, AS 30502"
ORD0000273,CUST0091,William Roberts,2023-12-31,PROD0022,Perfume,6,119.01,714.06,Beauty,Shipped,Credit Card,"485 Billy Crossroad, Colontown, MN 44395"
ORD0000274,CUST0027,Sarah Villanueva,2024-06-02,PROD0004,Headphones,3,136.15,408.45,Electronics,Delivered,Credit Card,"119 Jason Row Suite 201, Lake Michaelchester, OK 91550"
ORD0000275,CUST0086,Stephanie Bowman,2024-07-22,PROD0010,Dress,3,63.35,190.05,Clothing,Delivered,Credit Card,"1124 Sandra Street, East Robin, MS 57548"
ORD0000276,CUST0069,Nicole Henson,2024-01-31,PROD0001,Laptop,3,89.78,269.34,Electronics,Delivered,PayPal,"463 Lisa Ridges, Melissamouth, KS 67260"
ORD0000277,CUST0047,Jonathan Williams,2024-02-13,PROD0011,Blender,4,17.1,68.4,Home Appliances,Shipped,Credit Card,"091 Reynolds Courts, North Markville, RI 37596"
ORD0000278,CUST0004,Susan Wagner,2023-12-22,PROD0025,Shampoo,2,76.4,152.8,Beauty,Delivered,Cash,"116 Hernandez Islands Apt. 232, Lake Ashleymouth, NJ 72211"
ORD0000279,CUST0029,Desiree Cain,2024-06-16,PROD0019,Biography,4,105.16,420.64,Books,Canceled,Credit Card,"91524 Shane Flats, Greenfort, ID 59837"
ORD0000280,CUST0076,Matthew Russo,2024-07-31,PROD0011,Blender,1,73.49,73.49,Home Appliances,Delivered,Cash,"656 Myers Curve, Rodriguezbury, PA 45756"
ORD0000281,CUST0068,Joseph Freeman,2024-08-05,PROD0019,Biography,2,160.7,321.4,Books,Shipped,Credit Card,"47363 Riley Burg Suite 060, Lake Brandonchester, RI 39922"
ORD0000282,CUST0056,Danielle Castro,2024-05-08,PROD0022,Perfume,4,118.89,475.56,Beauty,Delivered,Credit Card,"616 Pope Cape, Bradleystad, SD 88877"
ORD0000283,CUST0035,Autumn Robinson,2024-09-07,PROD0014,Refrigerator,1,83.38,83.38,Home Appliances,Delivered,PayPal,"819 Jason Prairie, Claytonville, CT 24182"
ORD0000284,CUST0082,Albert Williams,2024-01-01,PROD0010,Dress,2,66.46,132.92,Clothing,Delivered,Credit Card,"79463 Alexa Oval, Port Jeremyfurt, UT 86921"
ORD0000285,CUST0003,Elizabeth Woods,2024-05-10,PROD0028,Doll,2,153.78,307.56,Toys,Delivered,Cash,"26764 Andrea Plaza, Moorefort, WA 75588"
ORD0000286,CUST0079,Jesse Sparks,2024-09-24,PROD0024,Facewash,8,101.87,814.96,Beauty,Delivered,Credit Card,"9779 Rivera Route Apt. 148, West Sandy, VA 40309"
ORD0000287,CUST0076,Matthew Russo,2024-02-16,PROD0009,Sneakers,1,61.99,61.99,Clothing,Shipped,Credit Card,"4655 Megan Hollow Suite 313, Hahnburgh, MD 28397"
ORD0000288,CUST0013,Jennifer Summers,2024-04-25,PROD0022,Perfume,10,55.72,557.2,Beauty,Delivered,PayPal,"8561 Gonzales Court, Lake David, NC 35451"
ORD0000289,CUST0096,Terry Wells,2024-02-25,PROD0018,Science,1,-19.89,-19.89,Books,Shipped,Cash,"09206 Cook Meadow Suite 047, North Austinside, IA 22021"
ORD0000290,CUST0071,Robin Lopez,2024-10-29,PROD0007,Jeans,2,89.78,179.56,Clothing,Delivered,PayPal,"2847 Dana Grove Apt. 933, North Patty, AK 58407"
ORD0000291,CUST0001,Norma Fisher,2024-03-01,PROD0003,Tablet,2,124.15,248.3,Electronics,Shipped,Cash,"7920 Desiree Branch, Gomezmouth, AK 89357"
ORD0000292,CUST0005,Peter Montgomery,2024-10-20,PROD0005,Smartwatch,1,109.93,109.93,Electronics,Delivered,Credit Card,"6067 Martin Forge, Port Amyville, NC 29023"
ORD0000293,CUST0071,Robin Lopez,2024-07-16,PROD0014,Refrigerator,1,71.5,71.5,Home Appliances,Delivered,Cash,"4390 Krueger Harbors Apt. 992, South Kimberlyfort, MI 33289"
ORD0000294,CUST0016,Cheryl Bradley,2024-05-01,PROD0005,Smartwatch,9,130.92,1178.28,Electronics,Delivered,Credit Card,"PSC 0822, Box 6349, APO AP 76356"
ORD0000295,CUST0090,Marc Williams,2023-12-04,PROD0011,Blender,1,99.36,99.36,Home Appliances,Delivered,Cash,"547 Ramirez Isle, Tinaland, SD 58300"
ORD0000296,CUST0010,Susan Levy,2024-06-10,PROD0028,Doll,2,-32.94,-65.88,Toys,Delivered,PayPal,"25638 Ramsey Road, Jonathantown, NC 08779"
ORD0000297,CUST0089,Richard Higgins,2024-11-14,PROD0022,Perfume,1,58.78,58.78,Beauty,Delivered,Credit Card,"671 Jennifer Villages, South Jessica, MT 74080"
ORD0000298,CUST0036,Faith Cabrera,2023-11-28,PROD0022,Perfume,1,65.08,65.08,Beauty,Delivered,Credit Card,"2197 Sloan Ranch Apt. 803, Rojashaven, MT 18385"
