OrderID,CustomerID,CustomerName,OrderDate,ProductID,ProductName,Quantity,Price,TotalAmount,Category,OrderStatus,PaymentMethod,ShippingAddress
ORD0000149,CUST0071,Reginald Miller,2024-01-09,PROD0360,Air Conditioner,4,131.58,526.32,Home Appliances,Delivered,PayPal,"704 Mcdonald Ville Apt. 204, Port Paulview, ID 64044"
ORD0000150,CUST0425,Deborah Powell,2024-07-07,PROD0175,Shampoo,2,119.21,238.42,Beauty,Delivered,Cash,"035 Erickson Wall, Lake Anthonyport, MD 82032"
ORD0000151,CUST1649,Cheryl Jenkins,2024-11-09,PROD0346,Dress,4,67.23,268.92,Clothing,Delivered,Credit Card,"57725 Sweeney Lodge, Brandyland, OH 59854"
ORD0000152,CUST1877,Alan Lara,2024-10-12,PROD0434,Jacket,4,191.9,767.6,Clothing,Delivered,Cash,"61604 Kevin Pine Apt. 850, North Christopher, WV 44768"
ORD0000153,CUST0744,Craig Brooks,2024-07-30,PROD0166,Vacuum Cleaner,2,105.26,210.52,Home Appliances,Delivered,Credit Card,"276 Dakota Coves Suite 348, New Kimberlyland, CT 71903"
ORD0000154,CUST0349,Natalie Sanchez,2024-10-03,PROD0292,Smartphone,1,180.97,180.97,Electronics,Canceled,Credit Card,"2274 Scott Village, New Nicholasville, CT 41107"
ORD0000155,CUST1939,Randy Clark,2024-08-20,PROD0383,Doll,3,181.83,545.49,Toys,Delivered,Cash,"988 Lopez Route Apt. 969, West Michael, MD 62485"
ORD0000156,CUST0571,Pamela Mcdonald,2024-08-29,PROD0087,Dress,1,57.84,57.84,Clothing,Canceled,PayPal,"4223 Morris Brooks Suite 794, North Tina, NH 96080"
ORD0000157,CUST1113,Stephanie Gonzalez,2024-04-12,PROD0387,Facewash,2,49.44,98.88,Beauty,Delivered,Credit Card,"USNV Arnold, FPO AE 64928"
ORD0000158,CUST1595,John Ashley,2024-05-03,PROD0485,Doll,1,56.9,56.9,Toys,Delivered,PayPal,"317 Donna Stravenue, Austinborough, CO 56609"
ORD0000159,CUST0885,John Manning,2024-08-27,PROD0385,T-shirt,2,92.54,185.08,Clothing,Shipped,PayPal,"PSC 3946, Box 7841, APO AE 11782"
ORD0000160,CUST1601,Mason James,2024-07-21,PROD0185,Facewash,2,207.48,414.96,Beauty,Delivered,PayPal,"7680 Reid Spring, Moorechester, PW 52259"
ORD0000161,CUST1557,Valerie Ritter,2024-10-02,PROD0186,T-shirt,2,125.0,250.0,Clothing,Canceled,PayPal,"Unit 9478 Box 5469, DPO AP 22773"
ORD0000162,CUST1293,Jeff Benjamin,2024-03-13,PROD0010,Refrigerator,4,100.53,402.12,Home Appliances,Delivered,Cash,"3609 Moore View, Wileyville, HI 79661"
ORD0000163,CUST1898,Matthew White,2024-07-25,PROD0294,Fiction,2,205.43,410.86,Books,Shipped,Credit Card,"624 Alexander Place Apt. 272, Lake Darrylport, VA 40512"
ORD0000164,CUST1043,Andrew Wilkins,2024-03-21,PROD0491,Puzzle,1,82.9,82.9,Toys,Delivered,Credit Card,"43748 Nicholas Cliff, Williamsland, MN 01427"
ORD0000165,CUST0557,Anthony Johnson,2023-11-30,PROD0452,Refrigerator,4,106.71,426.84,Home Appliances,Delivered,Credit Card,"1920 Laura Club, New Kimberlyville, ID 13622"
ORD0000166,CUST0629,Jessica Wilson,2024-08-18,PROD0006,Headphones,4,114.72,458.88,Electronics,Delivered,PayPal,"125 Dixon Common, Lake Natashabury, CT 96075"
ORD0000167,CUST1379,Jamie Watson,2024-11-03,PROD0299,Fiction,2,148.17,296.34,Books,Shipped,Credit Card,"3912 Horn Lakes Suite 585, North Aaronview, WA 89825"
ORD0000168,CUST1456,Marissa Taylor,2023-12-28,PROD0421,Vacuum Cleaner,1,40.1,40.1,Home Appliances,Delivered,PayPal,"244 Monica Extensions Suite 531, Thomasview, MD 25341"
ORD0000169,CUST0712,Lisa Vaughn,2024-03-29,PROD0036,Blender,1,109.98,109.98,Home Appliances,Delivered,PayPal,"6850 Hall Bypass, Medinaburgh, PW 34833"
ORD0000170,CUST0089,William Sharp,2024-03-23,PROD0162,Blender,2,210.89,421.78,Home Appliances,Delivered,Credit Card,"432 Wood View, East Tylershire, RI 78265"
ORD0000171,CUST0292,Dustin Benson,2023-11-30,PROD0207,Perfume,5,211.27,1056.35,Beauty,Delivered,Credit Card,"252 Young Plaza, North Dawn, WV 25335"
ORD0000172,CUST1829,Joshua Cole,2024-07-11,PROD0362,Sneakers,3,101.37,304.11,Clothing,Shipped,Credit Card,"USNV Diaz, FPO AE 55392"
ORD0000173,CUST1137,John Santana,2024-08-20,PROD0487,Toy Car,1,84.59,84.59,Toys,Shipped,Cash,"039 Gutierrez Lock Apt. 266, Wilcoxborough, KS 08780"
ORD0000174,CUST0166,Brooke Carroll,2024-03-09,PROD0417,Perfume,1,113.83,113.83,Beauty,Shipped,PayPal,"PSC 2124, Box 2648, APO AP 55705"
ORD0000175,CUST1060,Nicholas Henry,2023-12-30,PROD0388,Non-Fiction,6,57.62,345.72,Books,Delivered,Credit Card,"4469 Vincent Rue Apt. 646, North Robertland, AS 36972"
ORD0000176,CUST1200,Allison Vasquez,2024-09-23,PROD0018,Dress,6,51.16,306.96,Clothing,Delivered,PayPal,"787 Lane Valley Apt. 953, Russellbury, CT 22168"
ORD0000177,CUST1252,Jody Anderson,2024-11-10,PROD0268,Sneakers,1,210.8,210.8,Clothing,Delivered,PayPal,"274 Peterson Pine Apt. 058, Phillipside, SD 78510"
ORD0000178,CUST0976,Steven Gordon,2024-01-09,PROD0279,Lipstick,1,96.51,96.51,Beauty,Shipped,Credit Card,"00771 Donald Mountain Apt. 941, Michaelberg, FM 61831"
ORD0000179,CUST1245,Amanda Garcia,2023-12-23,PROD0232,Air Conditioner,2,99.61,199.22,Home Appliances,Delivered,Credit Card,"4952 Diane Mountains, Sullivanborough, CO 55257"
ORD0000180,CUST1724,Terri Reynolds,2024-05-23,PROD0070,Puzzle,2,180.52,361.04,Toys,Delivered,Cash,"3634 Lisa Mountain, Michaelmouth, MA 32750"
ORD0000181,CUST0396,William Bush,2024-09-20,PROD0331,Headphones,1,111.58,111.58,Electronics,Delivered,Credit Card,"89975 Christopher Island, West Savannah, TN 93999"
ORD0000182,CUST0107,Mrs. Erica Murphy MD,2024-09-04,PROD0184,Perfume,6,145.9,875.4,Beauty,Delivered,PayPal,"422 Thomas Garden, Lake Alexandraview, MH 92926"
ORD0000183,CUST1271,James Davis,2024-05-12,PROD0289,Vacuum Cleaner,5,77.28,386.4,Home Appliances,Delivered,Credit Card,"201 Crystal Village, Lawsonville, LA 11227"
ORD0000184,CUST0930,Ariana Castaneda,2024-10-28,PROD0487,Microwave,2,83.94,167.88,Home Appliances,Delivered,Credit Card,"87452 Green Fall Apt. 138, Emmamouth, VI 86832"
ORD0000185,CUST1262,Evelyn Coleman,2024-09-15,PROD0166,Puzzle,2,120.01,240.02,Toys,Delivered,Cash,"Unit 7025 Box 2733, DPO AE 16970"
ORD0000186,CUST1016,Jessica Garcia,2024-08-31,PROD0440,Fiction,1,157.27,157.27,Books,Shipped,Credit Card,"33985 Dalton Radial Suite 844, New Gabrielleburgh, KY 26153"
ORD0000187,CUST1328,Michelle Rodriguez,2024-05-02,PROD0429,Lipstick,5,32.61,163.05,Beauty,Delivered,Cash,"8889 Berg Island, Jeremymouth, NM 19484"
ORD0000188,CUST0966,Nancy Johnson,2024-08-26,PROD0466,Smartphone,2,142.75,285.5,Electronics,Delivered,Credit Card,"18021 Manuel Inlet, Port Bryan, AR 99903"
ORD0000189,CUST1935,Christopher Glover,2024-04-10,PROD0083,Perfume,1,-19.35,-19.35,Beauty,Canceled,PayPal,"Unit 8956 Box 3609, DPO AP 29725"
ORD0000190,CUST0497,Stacey Rojas,2024-04-23,PROD0485,Moisturizer,1,167.75,167.75,Beauty,Delivered,Credit Card,"92544 Peterson Loop, Riveraview, NC 40394"
ORD0000191,CUST1302,Joseph Morales,2024-03-23,PROD0088,Vacuum Cleaner,8,81.96,655.68,Home Appliances,Delivered,Credit Card,"USNV Mcfarland, FPO AE 28557"
ORD0000192,CUST0862,Michelle Mullins,2024-04-18,PROD0449,Science,3,35.09,105.27,Books,Delivered,PayPal,"73293 Molly Groves, New Melissa, TN 64065"
ORD0000193,CUST1407,Timothy Hamilton,2024-01-24,PROD0077,Non-Fiction,1,156.14,156.14,Books,Shipped,PayPal,"011 Dylan Fords, Michaelville, MS 64502"
ORD0000194,CUST0079,Kenneth Boyd,2024-07-06,PROD0294,Laptop,3,113.25,339.75,Electronics,Delivered,Credit Card,"412 Larsen Court Apt. 224, Lauramouth, GA 58905"
ORD0000195,CUST0894,Mrs. Ariel Davis,2023-11-18,PROD0365,Moisturizer,1,26.36,26.36,Beauty,Delivered,PayPal,"3569 Mark Orchard Suite 436, West Martinland, OH 36687"
ORD0000196,CUST1093,Abigail Cain,2024-07-13,PROD0067,Fiction,2,29.41,58.82,Books,Delivered,Credit Card,"895 Kirk Square, Port Perryview, NH 37624"
ORD0000197,CUST0965,Scott Lamb,2024-05-08,PROD0470,Non-Fiction,2,-9.23,-18.46,Books,Delivered,Credit Card,"5492 Mcbride Avenue, Rebeccachester, AS 03995"
ORD0000198,CUST1191,Christopher Lane,2024-09-24,PROD0142,Tablet,6,92.74,556.44,Electronics,Delivered,Credit Card,"782 Underwood Junction Apt. 859, Port Christopher, IA 15228"
ORD0000199,CUST0486,William Robbins,2024-10-07,PROD0313,Blender,2,107.56,215.12,Home Appliances,Shipped,Cash,"65459 Ramos Path, West Morganchester, PW 29707"
ORD0000200,CUST0219,Nancy Wells,2024-06-03,PROD0074,Lipstick,4,151.54,606.16,Beauty,Shipped,Credit Card,"539 Carter Estates Apt. 431, Jillberg, ME 34011"
ORD0000201,CUST1894,Lisa Jackson,2024-04-19,PROD0310,Headphones,2,108.76,217.52,Electronics,Delivered,Credit Card,"66119 Amanda Forge, Juliaside, VT 80164"
ORD0000202,CUST0326,Patricia Cochran,2024-01-14,PROD0391,Moisturizer,2,142.06,284.12,Beauty,Delivered,PayPal,"4380 Jones Run, New Jacobfort, WV 86817"
ORD0000203,CUST1291,Earl Yang,2024-06-21,PROD0101,Lipstick,6,81.31,487.86,Beauty,Delivered,PayPal,"095 Kline Turnpike Apt. 940, Gomezmouth, KY 45848"
ORD0000204,CUST0665,Elizabeth Hernandez,2023-11-28,PROD0325,Refrigerator,1,87.36,87.36,Home Appliances,Delivered,Credit Card,"63697 Hess Extensions Suite 810, Port Christopherfurt, MS 78849"
ORD0000205,CUST0427,Daniel Kelley,2023-11-25,PROD0068,Microwave,1,95.77,95.77,Home Appliances,Delivered,Credit Card,"4260 Mccoy Path Apt. 859, Lake Antonio, NM 67728"
ORD0000206,CUST1182,Amber Clayton,2024-03-24,PROD0039,Biography,3,94.63,283.89,Books,Delivered,PayPal,"330 David Throughway, Markport, WY 19360"
ORD0000207,CUST0284,Nathan Hill,2024-04-10,PROD0107,Jeans,1,80.6,80.6,Clothing,Delivered,Credit Card,"726 Robert Loaf, New Crystal, FM 82150"
ORD0000208,CUST1010,Heidi Williams,2024-07-10,PROD0377,Air Conditioner,1,120.37,120.37,Home Appliances,Shipped,Cash,"673 Amber Drives, West Anthony, DE 17698"
ORD0000209,CUST1717,Marcia Rice,2024-09-15,PROD0461,Science,1,26.87,26.87,Books,Delivered,Cash,"0520 Jennifer Shores Suite 603, Jamesville, UT 35640"
ORD0000210,CUST1092,Ronald Brown III,2023-12-25,PROD0468,Lego Set,2,95.92,191.84,Toys,Delivered,Cash,"3333 Martinez Glen, West Rebecca, AK 70438"
ORD0000211,CUST0776,Kimberly Cohen,2024-02-20,PROD0486,Refrigerator,2,36.46,72.92,Home Appliances,Delivered,Credit Card,"411 Craig Knoll, East Lauren, LA 96401"
ORD0000212,CUST0833,Nancy Phillips,2024-05-20,PROD0076,Smartphone,1,35.56,35.56,Electronics,Canceled,PayPal,"PSC 3893, Box 1735, APO AA 35702"
ORD0000213,CUST1428,Tanya Ferrell,2024-09-16,PROD0306,Lego Set,3,55.93,167.79,Toys,Canceled,Credit Card,"Unit 7582 Box 1767, DPO AA 80414"
ORD0000214,CUST1411,Charles Williams,2024-08-07,PROD0087,Board Game,2,101.95,203.9,Toys,Shipped,Cash,"211 Hall Road Apt. 694, New Brandonchester, NC 48706"
ORD0000215,CUST0985,Reginald Martin,2024-07-24,PROD0347,Blender,2,93.01,186.02,Home Appliances,Delivered,Credit Card,"924 Washington Gateway, Watersburgh, MA 24275"
ORD0000216,CUST0997,Sharon Cook,2023-12-23,PROD0288,Jeans,3,168.7,506.1,Clothing,Delivered,Cash,"81789 Mitchell Ridges, East Blakefurt, KS 67637"
ORD0000217,CUST0053,Colleen Chapman,2024-03-25,PROD0450,Lego Set,10,46.49,464.9,Toys,Delivered,PayPal,"2017 Mcneil Isle, Scottmouth, VA 42613"
ORD0000218,CUST0898,Robyn Cross,2024-04-01,PROD0136,Toy Car,1,132.95,132.95,Toys,Shipped,PayPal,"PSC 6306, Box 9846, APO AP 03385"
ORD0000219,CUST1877,Stacey Edwards,2024-04-30,PROD0330,Fiction,3,137.03,411.09,Books,Delivered,PayPal,"84353 Kathryn Shores, Stewartport, AK 09015"
ORD0000220,CUST0933,Mark James,2024-01-15,PROD0318,Headphones,1,128.97,128.97,Electronics,Delivered,Credit Card,"20290 Mitchell Center Apt. 374, Arielstad, WA 86307"
ORD0000221,CUST0371,Victoria Hammond,2024-05-25,PROD0187,Dress,1,49.7,49.7,Clothing,Shipped,Cash,"Unit 9803 Box 2331, DPO AE 14334"
ORD0000222,CUST0295,Justin Lawrence,2024-08-22,PROD0493,Fiction,1,3.13,3.13,Books,Delivered,Credit Card,"7609 Warner Fords Apt. 948, Emilyhaven, WV 07092"
ORD0000223,CUST0471,Keith Frost,2024-02-24,PROD0073,Tablet,2,176.87,353.74,Electronics,Delivered,PayPal,"159 Mccarty Passage Suite 771, Marcusland, VT 57611"
ORD0000224,CUST0117,Natalie Pacheco,2024-10-05,PROD0301,Lego Set,3,199.42,598.26,Toys,Delivered,PayPal,"Unit 5918 Box 3900, DPO AE 41149"
ORD0000225,CUST1005,Ashley Wade,2023-11-21,PROD0477,Puzzle,2,104.41,208.82,Toys,Delivered,PayPal,"8443 Morrison Neck, Markshire, WI 79601"
ORD0000226,CUST1788,Patricia Rodriguez,2024-08-09,PROD0124,Laptop,1,122.82,122.82,Electronics,Delivered,Credit Card,"4549 Jenna Plaza Suite 747, North Sarahburgh, OH 07345"
ORD0000227,CUST1940,Heather Atkins,2024-04-01,PROD0047,Moisturizer,1,63.32,63.32,Beauty,Delivered,Credit Card,"47088 Flores Groves Suite 150, Guerraburgh, MI 81179"
ORD0000228,CUST0753,Dennis Smith,2024-01-14,PROD0119,Non-Fiction,1,127.09,127.09,Books,Delivered,PayPal,"06769 Mark Springs, South Tammyborough, UT 23579"
ORD0000229,CUST0580,Michael Rojas,2024-06-19,PROD0067,Children,5,182.17,910.85,Books,Delivered,Credit Card,"00468 Pham Isle, Silvaview, MA 30834"
ORD0000230,CUST1779,Joseph Ramos,2024-08-14,PROD0336,Non-Fiction,4,68.2,272.8,Books,Delivered,Cash,"0831 Anthony Street Suite 239, Fernandezchester, HI 59051"
ORD0000231,CUST1572,Andrew Mckay,2024-03-07,PROD0444,Doll,1,65.21,65.21,Toys,Canceled,Credit Card,"436 Brian Trafficway Apt. 295, North Bob, ND 21817"
ORD0000232,CUST0316,Brittney Taylor,2024-06-13,PROD0381,Microwave,1,156.57,156.57,Home Appliances,Delivered,Credit Card,"54590 Brianna Branch Suite 551, Michaelchester, ID 47804"
ORD0000233,CUST0797,Laura Marsh,2024-02-04,PROD0237,Children,9,83.9,755.1,Books,Canceled,PayPal,"281 Perkins Points, New Gabrielview, NH 34877"
ORD0000234,CUST1266,James Ward,2024-03-16,PROD0258,Sneakers,2,106.57,213.14,Clothing,Delivered,Credit Card,"7155 Booth Knoll, South Tammy, ID 21172"
ORD0000235,CUST0808,Wendy Simmons,2024-09-18,PROD0025,Sneakers,3,160.04,480.12,Clothing,Delivered,Credit Card,"52076 Maureen Loaf, Colleenborough, NE 00904"
ORD0000236,CUST0411,Lisa Powell,2024-05-20,PROD0092,Doll,1,113.91,113.91,Toys,Delivered,Credit Card,"666 Kyle Expressway Suite 189, Moorefurt, IN 94619"
ORD0000237,CUST0784,Albert Conway,2024-09-15,PROD0067,Lipstick,1,54.5,54.5,Beauty,Delivered,Cash,"8349 Travis Dam Suite 350, Cindybury, PW 01377"
ORD0000238,CUST0409,Robert Hughes,2024-10-13,PROD0102,Headphones,5,30.87,154.35,Electronics,Delivered,PayPal,"69757 Anthony Rapid, Sandovalchester, MI 41089"
ORD0000239,CUST1897,Donna Jimenez,2024-04-16,PROD0476,Jeans,2,91.17,182.34,Clothing,Delivered,Credit Card,"3277 Jillian Village, Harrisport, UT 56250"
ORD0000240,CUST0431,Devin Hernandez,2024-02-03,PROD0316,Fiction,8,145.43,1163.44,Books,Delivered,Credit Card,"3992 Daniel Glen, Justinton, KY 75591"
ORD0000241,CUST0930,Jacqueline Gutierrez,2024-03-22,PROD0306,Lego Set,2,108.24,216.48,Toys,Delivered,Credit Card,"88005 Lawson Underpass Suite 931, Hendersonland, OR 33281"
ORD0000242,CUST0212,Kimberly Barron,2024-09-22,PROD0355,Blender,1,103.74,103.74,Home Appliances,Delivered,Cash,"Unit 0026 Box 5055, DPO AP 78157"
ORD0000243,CUST0655,Sandra Morton,2024-04-16,PROD0261,Sneakers,2,73.24,146.48,Clothing,Delivered,PayPal,"98335 Thomas Wells, North Danaborough, FM 54464"
ORD0000244,CUST0973,Maria Jenkins,2024-03-24,PROD0458,Smartwatch,2,127.29,254.58,Electronics,Delivered,Credit Card,"3236 Gonzalez Ford, New Juanborough, NY 13836"
ORD0000245,CUST0161,Lisa Rosales,2024-07-17,PROD0172,Shampoo,5,156.77,783.85,Beauty,Shipped,Credit Card,"379 Ashlee Port Apt. 461, North Markville, RI 37596"
ORD0000246,CUST0719,Annette Baxter,2024-03-10,PROD0013,Biography,2,148.35,296.7,Books,Canceled,PayPal,"67253 John Canyon, South Thomasside, IA 56116"
ORD0000247,CUST0459,Claudia Cabrera,2024-03-22,PROD0130,Non-Fiction,2,58.98,117.96,Books,Delivered,Credit Card,"77374 Lee Mission Apt. 939, Bellview, MS 22410"
ORD0000248,CUST0738,Kyle Henry,2024-09-18,PROD0307,Toy Car,7,156.04,1092.28,Toys,Delivered,Credit Card,"940 Griffin Forest Suite 349, Andrewton, NE 96331"
ORD0000249,CUST1911,Laura Weber,2024-09-16,PROD0485,Lipstick,1,175.93,175.93,Beauty,Delivered,Credit Card,"69475 Rachel Light, South Joshuaton, AS 44937"
ORD0000250,CUST1274,Gregory Brock,2024-09-06,PROD0200,Sneakers,3,72.27,216.81,Clothing,Delivered,PayPal,"819 Jason Prairie, Claytonville, CT 24182"
ORD0000251,CUST1643,Christopher Allen,2024-05-19,PROD0097,Air Conditioner,4,117.24,468.96,Home Appliances,Delivered,Cash,"PSC 4630, Box 8871, APO AE 17549"
ORD0000252,CUST1460,Timothy Ellis,2024-02-17,PROD0223,Shampoo,1,78.1,78.1,Beauty,Delivered,Cash,"67649 Andrea Plaza, Moorefort, WA 75588"
ORD0000253,CUST1225,Amber Parker,2024-06-27,PROD0125,Fiction,2,45.95,91.9,Books,Delivered,Credit Card,"658 Megan Hills Apt. 543, Nelsonfurt, MD 97922"
ORD0000254,CUST1498,Ryan Clark,2023-12-21,PROD0023,T-shirt,1,104.57,104.57,Clothing,Delivered,PayPal,"36825 Robert Mountain, West Alexandra, MN 51941"
ORD0000255,CUST0224,Lauren Alvarez,2024-08-03,PROD0474,Facewash,3,201.7,605.1,Beauty,Canceled,Cash,"184 Smith Lock, North Cassandra, WY 08421"
ORD0000256,CUST0693,Gary Simmons,2024-08-20,PROD0084,Non-Fiction,2,143.96,287.92,Books,Delivered,Cash,"9901 Edward Ridges Apt. 256, New Kelly, WV 64262"
ORD0000257,CUST0651,Benjamin Thomas,2024-01-28,PROD0076,Fiction,1,33.76,33.76,Books,Delivered,Credit Card,"074 Chandler Brooks, Owensburgh, AZ 22408"
ORD0000258,CUST1918,Alexandra Ross,2023-12-19,PROD0363,Biography,2,160.79,321.58,Books,Delivered,Credit Card,"Unit 5078 Box 3460, DPO AA 59513"
ORD0000259,CUST1749,Carol Robinson,2023-12-26,PROD0292,Children,6,51.06,306.36,Books,Delivered,Credit Card,"386 Ramirez Street, West Susanview, MH 11854"
ORD0000260,CUST0009,Tina Burke,2024-10-03,PROD0272,Lego Set,3,51.2,153.6,Toys,Delivered,Credit Card,"0754 Strong Camp, Port Ethan, WA 93954"
ORD0000261,CUST1987,Tammy Camacho,2024-01-30,PROD0386,Toy Car,1,103.16,103.16,Toys,Delivered,PayPal,"30954 Cain Stream, Joshuamouth, MN 17635"
ORD0000262,CUST0640,Jeremy Wilson,2024-08-24,PROD0393,Laptop,5,24.39,121.95,Electronics,Delivered,Cash,"56384 Sims Glens, New Lindaland, TN 55619"
ORD0000263,CUST0753,Tara Johnston,2024-08-16,PROD0133,Sneakers,1,34.3,34.3,Clothing,Delivered,Cash,"172 Navarro Lodge, West Ronaldport, FL 11471"
ORD0000264,CUST0450,Lacey Payne,2024-03-14,PROD0382,Biography,2,50.16,100.32,Books,Delivered,Credit Card,"PSC 9380, Box 3786, APO AE 73092"
ORD0000265,CUST0318,Michelle Ho,2024-06-16,PROD0289,Air Conditioner,2,178.78,357.56,Home Appliances,Canceled,PayPal,"546 Benjamin Road, Marissamouth, LA 00922"
ORD0000266,CUST0891,Jeffrey Vazquez,2023-11-18,PROD0374,Refrigerator,6,150.81,904.86,Home Appliances,Canceled,Credit Card,"6346 Cunningham Stream, West Jasonton, MO 49744"
ORD0000267,CUST0291,William Gordon,2024-09-02,PROD0362,Laptop,2,145.71,291.42,Electronics,Delivered,Credit Card,"3342 Shannon Cape, East Randychester, SC 98897"
ORD0000268,CUST0788,Lucas Mckinney,2024-10-25,PROD0150,Tablet,2,110.61,221.22,Electronics,Shipped,PayPal,"347 Rodriguez Spring, Christophermouth, MN 29844"
ORD0000269,CUST0694,Amanda Garcia,2024-07-26,PROD0008,Shampoo,1,69.37,69.37,Beauty,Delivered,Credit Card,"4101 Savage Park, South Lorraine, TX 96010"
ORD0000270,CUST1768,John Martin,2023-11-15,PROD0071,Vacuum Cleaner,2,168.91,337.82,Home Appliances,Delivered,PayPal,"5219 Gibson Fields, Byrdchester, AR 21162"
ORD0000271,CUST0139,Eddie Phillips,2024-07-30,PROD0054,Air Conditioner,2,97.9,195.8,Home Appliances,Shipped,PayPal,"717 Griffith Spur, Sharonland, SD 40900"
ORD0000272,CUST0994,Thomas Barnes,2024-03-29,PROD0431,Smartwatch,4,63.33,253.32,Electronics,Shipped,Cash,"751 Holland Fords, Lake Alicia, SD 11129"
ORD0000273,CUST1421,Aaron Hansen,2024-08-23,PROD0205,Lego Set,1,152.3,152.3,Toys,Delivered,Credit Card,"742 Margaret Mews Suite 460, North Johnland, AZ 49707"
ORD0000274,CUST0324,Daniel Adams,2023-11-21,PROD0499,Vacuum Cleaner,10,120.91,1209.1,Home Appliances,Shipped,Cash,"04272 John Forges, North Lauriefort, MA 20369"
ORD0000275,CUST0567,Amy Hopkins,2023-12-02,PROD0043,Lipstick,3,72.07,216.21,Beauty,Delivered,Cash,"PSC 3640, Box 7418, APO AE 10990"
ORD0000276,CUST1602,Fernando Boyd,2024-07-25,PROD0044,Blender,3,93.5,280.5,Home Appliances,Shipped,Cash,"Unit 8993 Box 8848, DPO AE 21197"
ORD0000277,CUST1051,Austin Mitchell,2024-10-19,PROD0443,Moisturizer,2,123.81,247.62,Beauty,Delivered,PayPal,"215 Martinez Ferry Apt. 680, Sarahshire, VA 41836"
ORD0000278,CUST0838,Alan Pineda,2023-11-22,PROD0304,Laptop,9,130.92,1178.28,Electronics,Delivered,Credit Card,"14470 Rodney Greens Suite 991, New David, MN 35533"
ORD0000279,CUST1432,Amy Ortiz,2024-11-13,PROD0012,Blender,5,99.36,496.8,Home Appliances,Delivered,Credit Card,"Unit 5402 Box 7533, DPO AE 56098"
ORD0000280,CUST1784,Matthew Martin,2024-07-18,PROD0163,Doll,9,76.54,688.86,Toys,Shipped,Credit Card,"8605 Steven Port, South William, PW 58519"
ORD0000281,CUST1820,Stephanie Bell,2024-10-16,PROD0072,Board Game,1,66.18,66.18,Toys,Delivered,Credit Card,"990 Goodwin Rue Apt. 566, Johnstad, MS 51331"
ORD0000282,CUST0576,Stacey Page,2024-08-09,PROD0130,Perfume,8,152.19,1217.52,Beauty,Shipped,PayPal,"63230 Morton Lane, Port Daleside, RI 06588"
ORD0000283,CUST0868,Christopher Murray,2024-03-24,PROD0267,Microwave,1,67.12,67.12,Home Appliances,Shipped,Credit Card,"6272 Taylor Plains Suite 510, Lake Michael, TN 27172"
ORD0000284,CUST0063,Thomas Cox,2023-12-02,PROD0158,T-shirt,1,110.78,110.78,Clothing,Delivered,Cash,"893 Spencer Circles Apt. 133, West Nathan, ME 91568"
ORD0000285,CUST0742,Michael Morgan,2023-12-07,PROD0064,Facewash,2,123.93,247.86,Beauty,Delivered,Credit Card,"68277 Smith Brooks Apt. 770, New Brian, CT 50147"
ORD0000286,CUST0884,Cameron Woods,2024-06-21,PROD0085,Fiction,4,128.61,514.44,Books,Delivered,Credit Card,"PSC 9608, Box 0932, APO AP 23760"
ORD0000287,CUST0617,Christopher Lee,2024-05-28,PROD0283,Jeans,9,62.69,564.21,Clothing,Delivered,Credit Card,"6475 Kathleen Ports Apt. 777, Rogerton, AZ 96563"
ORD0000288,CUST1770,Nancy Reyes,2024-02-13,PROD0474,Toy Car,6,135.02,810.12,Toys,Delivered,Cash,"395 Heather Turnpike, Amandaburgh, NE 82068"
ORD0000289,CUST1191,Yesenia Scott,2024-02-06,PROD0382,Lego Set,1,87.05,87.05,Toys,Canceled,Credit Card,"2687 Joseph Knolls Suite 656, Adrianmouth, MN 28658"
ORD0000290,CUST1778,Adam Valencia,2024-04-24,PROD0370,Puzzle,2,127.59,255.18,Toys,Delivered,Credit Card,"65103 Jones Hollow Apt. 323, Walshport, MH 20992"
ORD0000291,CUST0795,Joseph Smith,2024-01-04,PROD0274,Sneakers,2,81.21,162.42,Clothing,Delivered,Cash,"47438 Courtney Villages, Kevinburgh, WI 42923"
ORD0000292,CUST1092,Michael Bell,2024-05-19,PROD0006,Laptop,8,182.31,1458.48,Electronics,Delivered,Credit Card,"734 Pearson Via, Henrymouth, MH 64909"
ORD0000293,CUST0845,Anthony Snyder,2024-07-19,PROD0133,Refrigerator,4,91.61,366.44,Home Appliances,Shipped,Credit Card,"84496 Mcclure Rue, Mooneystad, TX 59077"
ORD0000294,CUST0497,Jennifer Johnson,2024-06-11,PROD0440,Lego Set,1,136.43,136.43,Toys,Delivered,Credit Card,"0978 Robinson Stravenue, West Zacharyside, ID 79807"
ORD0000295,CUST0923,Claudia Wilson,2024-04-19,PROD0308,Lego Set,3,52.54,157.62,Toys,Delivered,Credit Card,"5507 William Brook, Wrightview, RI 96776"
ORD0000296,CUST0303,Megan Carter,2024-02-17,PROD0188,Vacuum Cleaner,5,79.0,395.0,Home Appliances,Delivered,Credit Card,"PSC 3733, Box 4539, APO AP 43223"
ORD0000297,CUST1653,Richard Lee,2024-02-01,PROD0312,Lego Set,2,168.49,336.98,Toys,Delivered,Credit Card,"2749 Rebecca Court, Jefferyton, MI 11933"
ORD0000298,CUST0974,Donna Vasquez,2024-02-28,PROD0179,Vacuum Cleaner,5,59.97,299.85,Home Appliances,Delivered,Cash,"915 Wood Place Apt. 979, Roseview, ND 20079"
