OrderID,CustomerID,CustomerName,OrderDate,ProductID,ProductName,Quantity,Price,TotalAmount,Category,OrderStatus,PaymentMethod,ShippingAddress
ORD0000449,CUST0021,Kimberly Maynard,25-11-2023,PROD0011,Blender,2,27.75,55.5,Home Appliances,Delivered,Credit Card,"2785 Lee Streets, Dylanmouth, NE 47351"
ORD0000450,,,17-01-2024,PROD0016,Fiction,3,152.18,456.54,Books,Delivered,Cash,"3788 Brown Court Suite 130, West Zachary, OK 58704"
ORD0000451,CUST0044,Taylor Johnson,30-04-2024,PROD0022,Perfume,1,67.28,67.28,Beauty,Shipped,Credit Card,"794 Weiss Centers Suite 729, Elizabethborough, FL 74755"
ORD0000452,CUST0089,Richard Higgins,13-07-2024,PROD0028,Doll,1,133.11,133.11,Toys,Delivered,Credit Card,"17352 Lewis Mountain, New Kariville, MO 16826"
ORD0000453,CUST0009,Brian Hamilton,11-09-2024,PROD0008,Jacket,1,-8.35,-8.35,Clothing,Shipped,Cash,"23220 Brandon Station, South Daniellebury, HI 62629"
ORD0000454,,,14-01-2024,PROD0004,Headphones,2,48.46,96.92,Electronics,Delivered,Cash,"6662 Alicia Springs, Port Brettview, DE 14653"
ORD0000455,,,15-06-2024,PROD0028,Doll,1,69.08,69.08,Toys,Delivered,Credit Card,"69178 Mario Turnpike, East Danielleville, OR 94136"
ORD0000456,CUST0051,Amy Lowe,11-07-2024,PROD0002,Smartphone,1,134.07,134.07,Electronics,Delivered,Credit Card,"340 Jose Extensions, Tracybury, WV 24070"
ORD0000457,CUST0046,Matthew Bell,14-12-2023,PROD0008,Jacket,1,150.05,150.05,Clothing,Delivered,Cash,"8139 Copeland Mews Apt. 809, Aprilberg, RI 89088"
ORD0000458,,,29-07-2024,PROD0017,Non-Fiction,1,74.13,74.13,Books,Delivered,Cash,"9230 Brittney Square Suite 341, New Kimberlyhaven, MP 05842"
ORD0000459,CUST0030,Stephanie Lawrence,24-02-2024,PROD0017,Non-Fiction,1,88.3,88.3,Books,Shipped,Credit Card,"Unit 5508 Box 2187, DPO AE 16417"
ORD0000460,,,31-08-2024,PROD0030,Board Game,6,144.7,868.2,Toys,Delivered,PayPal,"87071 Tucker Cove Suite 842, Lake Michaelhaven, DE 24897"
ORD0000461,CUST0097,Vanessa Cooper,13-01-2024,PROD0021,Lipstick,1,118.09,118.09,Beauty,Shipped,Credit Card,"2643 Ronald Drive Apt. 185, Lake Danielburgh, NC 05731"
ORD0000462,CUST0071,Robin Lopez,28-09-2024,PROD0016,Fiction,1,107.22,107.22,Books,Delivered,PayPal,"65506 Silva Rapids, Alexandraborough, ME 52884"
ORD0000463,CUST0082,Albert Williams,05-08-2024,PROD0006,T-shirt,4,79.09,316.36,Clothing,Delivered,Cash,"2625 Daugherty Field, North Katie, MI 40159"
ORD0000464,CUST0037,Charles Wolfe,07-09-2024,PROD0012,Microwave,7,133.09,931.63,Home Appliances,Delivered,Cash,"0814 Christina Valley, Jenkinstown, PA 82603"
ORD0000465,CUST0004,Susan Wagner,09-12-2023,PROD0029,Toy Car,1,117.5,117.5,Toys,Shipped,PayPal,"58836 Phillip Vista, Meganburgh, SC 15013"
ORD0000466,CUST0033,Angela Salazar,16-02-2024,PROD0004,Headphones,2,112.8,225.6,Electronics,Delivered,Cash,"70318 Nguyen Drive Apt. 148, Port Jeremy, MO 73326"
ORD0000467,,,22-09-2024,PROD0030,Board Game,2,147.36,294.72,Toys,Delivered,Credit Card,"USNS Torres, FPO AA 52429"
ORD0000468,,,30-03-2024,PROD0012,Microwave,7,56.98,398.86,Home Appliances,Delivered,Credit Card,"34283 Emily Center, Lake Jasonville, GU 25584"
ORD0000469,CUST0039,Melanie Johnson,04-02-2024,PROD0023,Moisturizer,2,211.39,422.78,Beauty,Delivered,PayPal,"941 Lee Isle, Jacksonport, FL 10303"
ORD0000470,CUST0092,Joshua Carter,18-06-2024,PROD0001,Laptop,1,107.36,107.36,Electronics,Delivered,PayPal,"7228 Leon Squares, North Jessicahaven, MA 43157"
ORD0000471,CUST0053,Jessica Thompson,09-07-2024,PROD0018,Science,3,34.52,103.56,Books,Delivered,Credit Card,"08567 Sean Road, Port Nicholas, IN 80959"
ORD0000472,CUST0099,Nicholas Kline,27-01-2024,PROD0008,Jacket,2,61.19,122.38,Clothing,Delivered,PayPal,"538 Jennifer Lane Suite 563, New James, GU 65651"
ORD0000473,CUST0100,Lori Bennett,16-09-2024,PROD0013,Vacuum Cleaner,1,149.76,149.76,Home Appliances,Delivered,Credit Card,"0627 Sara Meadows, West Michael, LA 83765"
ORD0000474,CUST0003,Elizabeth Woods,16-03-2024,PROD0026,Puzzle,2,101.46,202.92,Toys,Delivered,PayPal,"749 Christopher Squares Apt. 894, North Nicholas, RI 88210"
ORD0000475,CUST0053,Jessica Thompson,11-03-2024,PROD0005,Smartwatch,1,136.9,136.9,Electronics,Delivered,PayPal,"6615 Blackwell Hills Suite 810, Dwaynehaven, NE 89553"
ORD0000476,CUST0055,Emily Howard,02-12-2023,PROD0012,Microwave,4,32.87,131.48,Home Appliances,Shipped,Cash,"265 Torres Underpass Suite 294, North Jessetown, NV 33854"
ORD0000477,CUST0006,Theodore Mcgrath,29-01-2024,PROD0014,Refrigerator,4,126.46,505.84,Home Appliances,Canceled,Credit Card,"36048 Torres Gateway, Lake Brian, VI 36799"
ORD0000478,CUST0054,Jason Carroll,09-04-2024,PROD0024,Facewash,1,63.36,63.36,Beauty,Delivered,PayPal,"5543 Eric Prairie Apt. 625, Lake Scotttown, TN 50857"
ORD0000479,CUST0041,Jacob Hooper,27-10-2024,PROD0009,Sneakers,2,134.35,268.7,Clothing,Delivered,Cash,"2599 Stephanie Port, Cynthiaville, WA 70874"
ORD0000480,CUST0001,Norma Fisher,11-07-2024,PROD0019,Biography,2,53.64,107.28,Books,Delivered,Credit Card,"817 Donald Plains Suite 125, Lake Caleb, WV 23415"
ORD0000481,CUST0021,Kimberly Maynard,22-04-2024,PROD0030,Board Game,2,137.64,275.28,Toys,Delivered,PayPal,"1453 Larry Valley Apt. 404, Silvaborough, ND 25473"
ORD0000482,CUST0049,Nicholas Massey,08-10-2024,PROD0009,Sneakers,7,112.04,784.28,Clothing,Delivered,Cash,"98539 Justin Locks Suite 324, East Tamaramouth, SD 79266"
ORD0000483,CUST0021,Kimberly Maynard,10-01-2024,PROD0026,Puzzle,1,141,141,Toys,Delivered,Cash,"48355 Amanda Walk Apt. 950, Johnside, WV 84696"
ORD0000484,CUST0023,Janice Johnston,04-08-2024,PROD0021,Lipstick,2,114.2,228.4,Beauty,Delivered,Credit Card,"39977 Jimenez Springs, Lake Cynthialand, VI 07460"
ORD0000485,CUST0049,Nicholas Massey,05-05-2024,PROD0002,Smartphone,1,148.78,148.78,Electronics,Delivered,Credit Card,"252 Blake Dale Apt. 094, Sextonberg, IN 39888"
ORD0000486,CUST0092,Joshua Carter,14-07-2024,PROD0024,Facewash,5,146.36,731.8,Beauty,Shipped,Credit Card,"3035 Brown Coves Apt. 443, Aguirreside, MO 28150"
ORD0000487,CUST0080,Brandi Meyer,27-06-2024,PROD0012,Microwave,1,140.8,140.8,Home Appliances,Delivered,Credit Card,"1581 Sarah Spur, East Alexander, MO 40275"
ORD0000488,CUST0067,Jeremy Green,22-01-2024,PROD0005,Smartwatch,5,99.76,498.8,Electronics,Shipped,PayPal,"13651 Joshua Fort Apt. 696, Paulmouth, DE 80932"
ORD0000489,,,27-07-2024,PROD0025,Shampoo,2,117.54,235.08,Beauty,Canceled,PayPal,"950 Jones Throughway, Christineview, CT 06941"
ORD0000490,CUST0029,Desiree Cain,12-06-2024,PROD0009,Sneakers,2,97.75,195.5,Clothing,Canceled,PayPal,"5191 Johnson Forest Suite 490, Benjamintown, MP 12582"
ORD0000491,,,28-12-2023,PROD0010,Dress,2,137.23,274.46,Clothing,Delivered,Credit Card,"Unit 2160 Box 8470, DPO AA 34818"
ORD0000492,CUST0090,Marc Williams,29-04-2024,PROD0011,Blender,2,214.02,428.04,Home Appliances,Delivered,Credit Card,"02527 Smith Heights, Davismouth, CA 27726"
ORD0000493,,,05-12-2023,PROD0019,Biography,1,121.92,121.92,Books,Delivered,Credit Card,"07892 Helen Drive, Port Kennethview, DE 48597"
ORD0000494,CUST0001,Norma Fisher,23-08-2024,PROD0009,Sneakers,4,40.27,161.08,Clothing,Shipped,Credit Card,"936 Brooke Radial, Scottville, NM 93621"
ORD0000495,CUST0078,Jennifer Miller,10-04-2024,PROD0025,Shampoo,3,136.63,409.89,Beauty,Delivered,Credit Card,"USS Steele, FPO AP 44821"
ORD0000496,CUST0008,Stephanie Sutton,26-11-2023,PROD0022,Perfume,3,72.7,218.1,Beauty,Delivered,Credit Card,"8749 Jensen Pass Suite 826, Port Daniel, MO 01668"
ORD0000497,CUST0064,Jamie Hutchinson,11-04-2024,PROD0001,Laptop,2,84.01,168.02,Electronics,Delivered,PayPal,"11131 Cynthia Lights Apt. 955, Port Jennamouth, PR 51310"
ORD0000498,CUST0043,Caleb Clark,01-04-2024,PROD0018,Science,1,110.19,110.19,Books,Delivered,PayPal,"899 Bennett Isle, East Jacqueline, AS 47995"
ORD0000499,CUST0041,Jacob Hooper,20-07-2024,PROD0005,Smartwatch,2,49.27,98.54,Electronics,Delivered,Credit Card,"8039 Henry Lock Apt. 760, Lake Nicoletown, OR 80608"
ORD0000500,CUST0019,Tasha Rodriguez,02-04-2024,PROD0002,Smartphone,5,189.61,948.05,Electronics,Delivered,Credit Card,"99471 Callahan Creek Suite 293, South Jacqueline, AZ 40648"
ORD0000501,,,31-12-2023,PROD0025,Shampoo,2,83.95,167.9,Beauty,Canceled,Cash,"87828 William Center, West Kimberly, WY 92486"
ORD0000502,,,30-08-2024,PROD0024,Facewash,1,11.06,11.06,Beauty,Shipped,Cash,"010 Pamela Stravenue, Andrewborough, NV 63562"
ORD0000503,CUST0093,David Williams,22-08-2024,PROD0002,Smartphone,7,39.35,275.45,Electronics,Shipped,Credit Card,"4950 Laura Ranch Apt. 561, Taraberg, GA 26183"
ORD0000504,CUST0015,Dana Nguyen,24-06-2024,PROD0021,Lipstick,6,70.89,425.34,Beauty,Delivered,Credit Card,"410 Stephen Unions, Jenniferview, MO 49179"
ORD0000505,CUST0050,Caroline Chambers,29-10-2024,PROD0009,Sneakers,1,186.23,186.23,Clothing,Delivered,PayPal,"02320 Christine Radial, Bonniehaven, MD 25156"
ORD0000506,CUST0066,Jennifer Bates,23-09-2024,PROD0026,Puzzle,4,119.34,477.36,Toys,Shipped,PayPal,"21811 Webb Place, East Saraport, MD 82344"
ORD0000507,CUST0011,Sean Green,02-07-2024,PROD0007,Jeans,6,85.39,512.34,Clothing,Canceled,PayPal,"0731 Braun Grove, Michaelmouth, FL 81352"
ORD0000508,CUST0058,Douglas Allen,05-10-2024,PROD0014,Refrigerator,1,133.7,133.7,Home Appliances,Shipped,Credit Card,"PSC 6208, Box 1875, APO AP 61138"
ORD0000509,CUST0087,Joshua Clark,18-09-2024,PROD0012,Microwave,3,120.27,360.81,Home Appliances,Delivered,Credit Card,"32166 Christopher Ports, North Angelaberg, MD 69089"
ORD0000510,CUST0008,Stephanie Sutton,29-02-2024,PROD0019,Biography,3,64.34,193.02,Books,Shipped,Credit Card,"955 Marco Villages Apt. 540, Leachhaven, MD 36207"
ORD0000511,CUST0046,Matthew Bell,21-05-2024,PROD0013,Vacuum Cleaner,2,174.44,348.88,Home Appliances,Canceled,PayPal,"092 Rebecca Plains, Anthonyborough, MD 09188"
ORD0000512,CUST0098,Michael Simmons,20-10-2024,PROD0014,Refrigerator,6,156.71,940.26,Home Appliances,Shipped,Credit Card,"858 Jimenez Street Suite 319, Scottview, NY 10353"
ORD0000513,,,26-11-2023,PROD0007,Jeans,3,33.1,99.3,Clothing,Delivered,Credit Card,"6247 Jimmy Ville, New Kathleenburgh, PA 79074"
ORD0000514,CUST0044,Taylor Johnson,15-09-2024,PROD0020,Children,2,61.34,122.68,Books,Canceled,Credit Card,"503 Larson Unions Suite 719, North Donald, TX 48381"
ORD0000515,CUST0006,Theodore Mcgrath,12-05-2024,PROD0023,Moisturizer,1,139.72,139.72,Beauty,Delivered,PayPal,"5179 Richard Drives Apt. 195, West Brandyborough, IN 49462"
ORD0000516,CUST0053,Jessica Thompson,13-04-2024,PROD0017,Non-Fiction,2,84.07,168.14,Books,Delivered,PayPal,"482 Angela Flat, East Aaronville, LA 67138"
ORD0000517,CUST0080,Brandi Meyer,25-01-2024,PROD0030,Board Game,2,76,152,Toys,Shipped,Credit Card,"USS Mccarthy, FPO AE 25241"
ORD0000518,CUST0083,Kristin Potts,19-02-2024,PROD0012,Microwave,1,50.83,50.83,Home Appliances,Delivered,Credit Card,"642 Jenna Tunnel Suite 456, Turnerview, NE 10464"
ORD0000519,CUST0009,Brian Hamilton,22-10-2024,PROD0003,Tablet,1,35.04,35.04,Electronics,Delivered,Credit Card,"USCGC Dunn, FPO AP 32893"
ORD0000520,CUST0029,Desiree Cain,01-03-2024,PROD0016,Fiction,9,157.66,1418.94,Books,Delivered,Cash,"99446 Quinn Burg, Mariamouth, LA 34560"
ORD0000521,CUST0005,Peter Montgomery,13-02-2024,PROD0022,Perfume,1,72.19,72.19,Beauty,Delivered,Credit Card,"39617 Garrett Brook Apt. 004, Farleychester, NC 06157"
ORD0000522,CUST0043,Caleb Clark,25-10-2024,PROD0029,Toy Car,4,73.74,294.96,Toys,Shipped,Cash,"8119 Hill Course, North Dawn, MN 38685"
ORD0000523,CUST0071,Robin Lopez,17-09-2024,PROD0025,Shampoo,1,63.45,63.45,Beauty,Delivered,Credit Card,"PSC 7992, Box 9563, APO AP 17783"
ORD0000524,,,12-11-2024,PROD0024,Facewash,1,101.24,101.24,Beauty,Delivered,Credit Card,"453 Harris Fields, South Isabella, PA 62020"
ORD0000525,CUST0054,Jason Carroll,21-02-2024,PROD0026,Puzzle,2,115.99,231.98,Toys,Delivered,Cash,"856 Rachel Bypass, South Anthony, FM 65406"
ORD0000526,,,13-08-2024,PROD0001,Laptop,2,98.14,196.28,Electronics,Delivered,Credit Card,"PSC 1248, Box 8189, APO AA 68011"
ORD0000527,CUST0027,Sarah Villanueva,01-02-2024,PROD0027,Lego Set,2,85.4,170.8,Toys,Delivered,PayPal,"258 Williams Row Suite 673, New Meredithland, NM 42410"
ORD0000528,CUST0033,Angela Salazar,30-06-2024,PROD0030,Board Game,2,119.67,239.34,Toys,Delivered,Credit Card,"2873 Robert Mountain Apt. 073, Hallland, AZ 58573"
ORD0000529,CUST0061,Michelle Hughes,25-04-2024,PROD0017,Non-Fiction,4,116.71,466.84,Books,Delivered,Cash,"5181 Ricky Crest, Lake Kaylafort, IA 72673"
ORD0000530,CUST0001,Norma Fisher,18-10-2024,PROD0008,Jacket,3,25.34,76.02,Clothing,Shipped,Credit Card,"73275 Ryan Throughway Suite 313, Michaelhaven, MH 46411"
ORD0000531,CUST0080,Brandi Meyer,27-06-2024,PROD0023,Moisturizer,1,37,37,Beauty,Delivered,Credit Card,"9297 Andre Port Suite 374, Marcton, FM 53432"
ORD0000532,,,19-04-2024,PROD0029,Toy Car,10,99.89,998.9,Toys,Shipped,Credit Card,"00802 Thompson Street, Porterbury, MA 52820"
ORD0000533,CUST0076,Matthew Russo,30-06-2024,PROD0003,Tablet,3,91.66,274.98,Electronics,Delivered,Credit Card,"USNV Brown, FPO AE 56519"
ORD0000534,CUST0071,Robin Lopez,05-09-2024,PROD0010,Dress,3,81.33,243.99,Clothing,Delivered,Cash,"006 Cathy Ports, West Laurie, PA 64532"
ORD0000535,CUST0095,Gary Perry,02-05-2024,PROD0003,Tablet,2,131.29,262.58,Electronics,Delivered,Credit Card,"87490 Walker Isle, West James, MS 19399"
ORD0000536,CUST0070,Eric Owens PhD,01-07-2024,PROD0014,Refrigerator,8,86.33,690.64,Home Appliances,Delivered,Credit Card,"191 Joanna Camp Apt. 798, Gomezview, PW 48153"
ORD0000537,CUST0070,Eric Owens PhD,23-04-2024,PROD0001,Laptop,6,84.39,506.34,Electronics,Delivered,Credit Card,"PSC 5045, Box 0527, APO AP 91171"
ORD0000538,CUST0020,Michelle Kelley,16-04-2024,PROD0008,Jacket,4,112.05,448.2,Clothing,Delivered,Credit Card,"348 Jackson Mount, Melissaberg, UT 86791"
ORD0000539,,,19-01-2024,PROD0005,Smartwatch,4,165.06,660.24,Electronics,Delivered,PayPal,"7235 Taylor Crescent, Lake Michelle, HI 31285"
ORD0000540,,,15-09-2024,PROD0016,Fiction,3,151.25,453.75,Books,Canceled,PayPal,"304 Heather Locks, Amyfort, NJ 49572"
ORD0000541,CUST0041,Jacob Hooper,19-11-2023,PROD0006,T-shirt,4,70.22,280.88,Clothing,Delivered,Credit Card,"76027 Jose Curve Apt. 255, Angelicamouth, WA 66146"
ORD0000542,CUST0030,Stephanie Lawrence,12-12-2023,PROD0024,Facewash,2,146.01,292.02,Beauty,Delivered,Credit Card,"708 Graves Mount Suite 380, Port Jesse, WV 69824"
ORD0000543,CUST0100,Lori Bennett,01-04-2024,PROD0014,Refrigerator,4,169.41,677.64,Home Appliances,Delivered,Cash,"799 Cook Estates, Port Paulbury, MH 57317"
ORD0000544,CUST0043,Caleb Clark,20-01-2024,PROD0001,Laptop,1,13.46,13.46,Electronics,Delivered,Credit Card,"52019 Rowe Dale, South Matthew, AR 46461"
ORD0000545,CUST0066,Jennifer Bates,30-04-2024,PROD0030,Board Game,1,184.04,184.04,Toys,Delivered,Credit Card,"94241 Lee Locks, Hunthaven, WV 39047"
ORD0000546,CUST0079,Jesse Sparks,05-03-2024,PROD0004,Headphones,2,95.46,190.92,Electronics,Delivered,Credit Card,"PSC 8609, Box 0856, APO AP 84349"
ORD0000547,,,27-07-2024,PROD0021,Lipstick,1,150.02,150.02,Beauty,Canceled,Credit Card,"99140 Allen Field Apt. 799, Kingburgh, AS 46362"
ORD0000548,CUST0080,Brandi Meyer,21-06-2024,PROD0018,Science,4,60.01,240.04,Books,Canceled,Credit Card,"371 Jones Burgs Suite 557, Lake Sean, HI 04528"
ORD0000549,CUST0061,Michelle Hughes,30-10-2024,PROD0026,Puzzle,7,88.27,617.89,Toys,Delivered,Credit Card,"951 Amber Harbors, Fosterview, AR 94579"
ORD0000550,CUST0038,Kenneth Kent,21-04-2024,PROD0028,Doll,5,38.74,193.7,Toys,Delivered,PayPal,"479 Chang Landing Apt. 590, North Anna, IL 84172"
ORD0000551,CUST0015,Dana Nguyen,31-03-2024,PROD0026,Puzzle,1,39.88,39.88,Toys,Delivered,Credit Card,"870 Richardson Groves, Sotoland, GU 29403"
ORD0000552,CUST0097,Vanessa Cooper,05-09-2024,PROD0011,Blender,9,58.52,526.68,Home Appliances,Delivered,Cash,"71093 Mitchell Dam, South Carlhaven, TX 45386"
ORD0000553,CUST0090,Marc Williams,09-10-2024,PROD0013,Vacuum Cleaner,3,69.14,207.42,Home Appliances,Delivered,Cash,"02557 Mason Well Apt. 352, Ryanborough, AR 61180"
ORD0000554,CUST0084,Susan Williams,12-11-2024,PROD0006,T-shirt,5,136.71,683.55,Clothing,Delivered,PayPal,"6127 Cooper Skyway, South Amanda, PR 72704"
ORD0000555,CUST0027,Sarah Villanueva,13-02-2024,PROD0021,Lipstick,3,132.09,396.27,Beauty,Delivered,PayPal,"0201 Richard Way Suite 310, North Edward, NC 02588"
ORD0000556,CUST0082,Albert Williams,23-01-2024,PROD0026,Puzzle,10,58.66,586.6,Toys,Delivered,PayPal,"8514 Lopez Corner Suite 547, Joannchester, KS 25218"
ORD0000557,,,19-05-2024,PROD0016,Fiction,5,131.69,658.45,Books,Canceled,PayPal,"776 Nicholas Plaza, West Alex, NY 54522"
ORD0000558,CUST0096,Terry Wells,08-01-2024,PROD0026,Puzzle,2,48.04,96.08,Toys,Shipped,Credit Card,"045 Williamson Brooks, Clarkburgh, MP 98751"
ORD0000559,CUST0026,Peter Mcdowell,17-10-2024,PROD0005,Smartwatch,3,101.1,303.3,Electronics,Delivered,PayPal,"70521 Carolyn Alley Suite 768, Kellyfurt, NY 54453"
ORD0000560,CUST0049,Nicholas Massey,30-12-2023,PROD0005,Smartwatch,3,81.06,243.18,Electronics,Shipped,Cash,"13581 Amanda Canyon, Martinhaven, TN 58813"
ORD0000561,CUST0042,Alex Woodward,10-06-2024,PROD0005,Smartwatch,4,122.18,488.72,Electronics,Canceled,Credit Card,"381 Sarah Forge, New Jessica, AL 43895"
ORD0000562,CUST0082,Albert Williams,02-02-2024,PROD0019,Biography,1,162.82,162.82,Books,Delivered,Cash,"551 White Cape Suite 770, Chelseafurt, TN 05320"
ORD0000563,CUST0052,Gloria King,03-02-2024,PROD0002,Smartphone,1,101.63,101.63,Electronics,Delivered,Cash,"31394 Kimberly Crossing, New Chasemouth, DC 75427"
ORD0000564,CUST0009,Brian Hamilton,30-09-2024,PROD0019,Biography,1,161.56,161.56,Books,Delivered,PayPal,"Unit 5484 Box 4213, DPO AP 96602"
ORD0000565,CUST0057,Patrick Rogers,18-01-2024,PROD0011,Blender,1,102.41,102.41,Home Appliances,Delivered,Credit Card,"53220 Stevenson Lakes Apt. 244, New Keith, AK 50265"
ORD0000566,CUST0071,Robin Lopez,18-01-2024,PROD0020,Children,1,31.59,31.59,Books,Delivered,PayPal,"4982 Mitchell Keys, Brownshire, AS 44165"
ORD0000567,CUST0079,Jesse Sparks,01-05-2024,PROD0012,Microwave,4,129.35,517.4,Home Appliances,Shipped,Cash,"0185 Kenneth Crest, Port Patrick, SC 74931"
ORD0000568,CUST0006,Theodore Mcgrath,11-09-2024,PROD0007,Jeans,4,130.43,521.72,Clothing,Delivered,Credit Card,"23488 David Mission Suite 624, West Felicia, OR 88987"
ORD0000569,CUST0052,Gloria King,26-05-2024,PROD0017,Non-Fiction,3,83.5,250.5,Books,Delivered,Cash,"1043 Kevin Villages Suite 790, Lake Amberburgh, MI 61669"
ORD0000570,CUST0079,Jesse Sparks,24-03-2024,PROD0007,Jeans,4,146.22,584.88,Clothing,Delivered,Credit Card,"71073 Deborah Plains Apt. 839, West Barbara, NV 20311"
ORD0000571,,,13-11-2024,PROD0028,Doll,7,137.27,960.89,Toys,Shipped,PayPal,"4419 Donald Loop, Randychester, MO 92540"
ORD0000572,CUST0024,Collin Lopez,20-08-2024,PROD0028,Doll,4,118.2,472.8,Toys,Delivered,Credit Card,"266 Webb Points Apt. 702, Kyleborough, ID 26863"
ORD0000573,CUST0022,Laurie Wallace,02-06-2024,PROD0029,Toy Car,3,38.24,114.72,Toys,Delivered,PayPal,"3045 Maria Harbors, East Dawn, CT 79354"
ORD0000574,CUST0043,Caleb Clark,20-04-2024,PROD0004,Headphones,2,19.96,39.92,Electronics,Delivered,Credit Card,"27776 Jackson Circle, North Janet, NC 22708"
ORD0000575,CUST0025,Mary Alvarez,10-07-2024,PROD0027,Lego Set,2,69.2,138.4,Toys,Canceled,PayPal,"356 Melissa Centers, Johnmouth, MI 69328"
ORD0000576,,,15-06-2024,PROD0014,Refrigerator,5,132.59,662.95,Home Appliances,Canceled,Credit Card,"PSC 0227, Box 2402, APO AE 09342"
ORD0000577,CUST0032,Whitney Stark,26-02-2024,PROD0015,Air Conditioner,2,52.14,104.28,Home Appliances,Delivered,PayPal,"4986 Lee Estate Apt. 030, Greenbury, MH 23007"
ORD0000578,CUST0050,Caroline Chambers,11-09-2024,PROD0010,Dress,2,157.1,314.2,Clothing,Delivered,PayPal,"39318 Ward Views, Danielsport, CO 29781"
ORD0000579,CUST0047,Jonathan Williams,09-11-2024,PROD0028,Doll,3,43.08,129.24,Toys,Delivered,Credit Card,"965 Russell Club Suite 900, Lake Cindybury, MA 56880"
ORD0000580,CUST0094,Joseph Jones,04-09-2024,PROD0021,Lipstick,3,100.72,302.16,Beauty,Canceled,Credit Card,"84614 Pittman Course, North Ronaldview, NY 15523"
ORD0000581,CUST0065,Jennifer Morales,30-09-2024,PROD0019,Biography,1,50.04,50.04,Books,Delivered,Credit Card,"05931 Lewis Extensions Apt. 891, West Christopher, MO 69192"
ORD0000582,CUST0073,Michael Stewart,03-09-2024,PROD0018,Science,1,42.39,42.39,Books,Shipped,Credit Card,"1091 Ashley Mountain Suite 029, South Mike, NH 51932"
ORD0000583,CUST0052,Gloria King,30-04-2024,PROD0005,Smartwatch,2,122.64,245.28,Electronics,Delivered,Cash,"236 Huff Island, West Michelleland, NY 41415"
ORD0000584,CUST0043,Caleb Clark,13-09-2024,PROD0005,Smartwatch,3,97.5,292.5,Electronics,Delivered,Credit Card,"001 Sandra Union, South Edwin, MS 02382"
ORD0000585,CUST0072,Miss Angela Swanson DVM,14-06-2024,PROD0007,Jeans,2,120.07,240.14,Clothing,Delivered,Credit Card,"501 Jonathan Fork, West Lisa, DE 46708"
ORD0000586,CUST0049,Nicholas Massey,22-11-2023,PROD0019,Biography,2,97.45,194.9,Books,Delivered,Credit Card,"375 Schneider Mission, Newmanfurt, MI 33627"
ORD0000587,CUST0086,Stephanie Bowman,15-10-2024,PROD0009,Sneakers,2,65.73,131.46,Clothing,Delivered,PayPal,"USNS Wheeler, FPO AA 67042"
ORD0000588,CUST0080,Brandi Meyer,28-03-2024,PROD0004,Headphones,1,170.5,170.5,Electronics,Delivered,Credit Card,"3852 Farmer Unions Suite 642, West Morganfort, WA 37661"
ORD0000589,CUST0071,Robin Lopez,11-06-2024,PROD0011,Blender,1,151.81,151.81,Home Appliances,Delivered,PayPal,"0036 Flores Street Suite 365, Elizabethfurt, WA 55036"
ORD0000590,CUST0087,Joshua Clark,07-03-2024,PROD0016,Fiction,2,148.75,297.5,Books,Shipped,Credit Card,"674 Burke Glen Suite 917, East Crystal, RI 69382"
ORD0000591,CUST0097,Vanessa Cooper,29-02-2024,PROD0007,Jeans,1,146.74,146.74,Clothing,Delivered,Cash,"6595 Erin Pass Apt. 444, Johnfort, AK 26268"
ORD0000592,CUST0084,Susan Williams,28-11-2023,PROD0027,Lego Set,1,38.16,38.16,Toys,Shipped,PayPal,"397 Mary Cove Suite 684, South Matthew, SC 92920"
ORD0000593,CUST0004,Susan Wagner,16-07-2024,PROD0006,T-shirt,1,139.89,139.89,Clothing,Delivered,Cash,"155 Perkins Flats Apt. 548, Melissaborough, AS 99432"
ORD0000594,CUST0025,Mary Alvarez,23-12-2023,PROD0011,Blender,1,139.77,139.77,Home Appliances,Delivered,Credit Card,"866 Maurice Cliff, Grayville, NV 37061"
ORD0000595,,,19-09-2024,PROD0015,Air Conditioner,1,153,153,Home Appliances,Delivered,PayPal,"3128 Underwood Mount, Port Nancy, AL 12038"
ORD0000596,CUST0070,Eric Owens PhD,30-10-2024,PROD0018,Science,3,87.08,261.24,Books,Delivered,PayPal,"80429 Tracy Isle, Juanchester, MI 65512"
ORD0000597,CUST0082,Albert Williams,04-11-2024,PROD0026,Puzzle,1,23.22,23.22,Toys,Delivered,PayPal,"7699 Scott Valley, Gregoryburgh, VA 64437"
ORD0000598,CUST0022,Laurie Wallace,28-04-2024,PROD0017,Non-Fiction,3,139.71,419.13,Books,Canceled,PayPal,"02632 Linda Camp, Justinborough, OH 41765"
ORD0000599,CUST0082,Albert Williams,12-02-2024,PROD0012,Microwave,3,136.73,410.19,Home Appliances,Shipped,PayPal,"76119 Riley Run Apt. 216, Lake Tiffany, MS 41126"
ORD0000600,CUST0052,Gloria King,29-05-2024,PROD0018,Science,4,106.89,427.56,Books,Delivered,Cash,"62521 Williams Summit Apt. 447, Sandrabury, NH 23727"
ORD0000601,CUST0050,Caroline Chambers,04-05-2024,PROD0007,Jeans,9,25.39,228.51,Clothing,Shipped,PayPal,"18851 Stephanie Burg, Caitlinton, PW 45250"
ORD0000602,,,26-07-2024,PROD0030,Board Game,2,-16.01,-32.02,Toys,Delivered,Credit Card,"01777 Hernandez Dam, Jimenezborough, MH 39806"
